CustomerID,FirstName,LastName,Email,Age,Gender,Country,City,Segment,RegistrationDate,TenureDays,IsActive,TotalOrders,TotalRevenue,TotalNetRevenue,AvgOrderValue,MaxOrderValue,TotalQuantity,UniqueCategories,FirstPurchaseDate,LastPurchaseDate,DaysSinceLastPurchase,OrderFrequencyPerMonth,CLV,TotalTransactions,TotalTransactionAmount,AvgTransactionAmount,RevenueTier,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,IsChurned,ChurnProbability,ChurnPrediction,ChurnRiskBand,ETLTimestamp,RevenuePerDay,IsHighValue,IsNewCustomer,ExportDate
CUST00462,James,Jones,james.jones461@example.com,52,Prefer not to say,Sweden,City_14,Startup,2024-01-02 04:35:45,363,True,2.0,5460.46,5419.63,2730.23,3835.7,22.0,2.0,2024-06-07 01:34:43,2024-06-12 13:36:48,201.0,0.3,29025.26,4.0,4912.96,1228.24,High,2,1,2,5,Lost,1,0.96,1,High,2026-05-07 22:22:23.740018,15.04,0,0,2026-05-07
CUST00463,Abigail,Garcia,abigail.garcia462@example.com,67,Female,Netherlands,City_11,Startup,2022-12-12 12:55:48,749,False,3.0,9595.71,9560.05,3198.57,4585.29,57.0,3.0,2024-04-26 16:00:41,2024-09-23 00:18:28,98.0,0.37,42368.16,19.0,17314.29,911.28,High,3,2,3,8,Potential Loyal,1,0.94,1,High,2026-05-07 22:22:23.740018,12.81,0,0,2026-05-07
CUST00464,Lucas,Allen,lucas.allen463@example.com,42,Prefer not to say,Belgium,City_41,Startup,2022-11-07 00:36:51,784,True,1.0,2966.02,2948.22,2966.02,2966.02,22.0,1.0,2024-04-29 08:35:29,2024-04-29 08:35:29,245.0,0.12,13256.29,6.0,5471.91,911.98,High,2,1,1,4,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,3.78,0,0,2026-05-07
CUST00465,Jennifer,Harris,jennifer.harris464@example.com,41,Non-binary,France,City_19,Enterprise,2023-12-17 01:20:54,379,True,4.0,18194.13,18159.26,4548.53,6833.43,90.0,4.0,2024-01-28 16:58:30,2024-12-22 12:33:28,8.0,0.36,59117.43,15.0,13327.72,888.51,VIP,5,3,4,12,Loyal,0,0.04,0,Low,2026-05-07 22:22:23.740018,48.01,1,0,2026-05-07
CUST00466,Joseph,Robinson,joseph.robinson465@example.com,46,Male,France,City_6,Enterprise,2023-06-28 04:12:39,551,True,4.0,4038.15,3976.06,1009.54,2200.2,39.0,4.0,2024-05-14 19:50:35,2024-09-15 22:42:47,105.0,0.53,19225.11,11.0,13506.92,1227.9,High,3,3,1,7,Need Attention,1,0.91,1,High,2026-05-07 22:22:23.740018,7.33,0,0,2026-05-07
CUST00467,Linda,Williams,linda.williams466@example.com,24,Prefer not to say,United Kingdom,City_31,SMB,2023-04-20 02:20:24,620,True,2.0,10018.95,9977.29,5009.47,8002.48,36.0,2.0,2024-05-20 10:42:52,2024-09-24 04:32:36,97.0,0.27,48976.56,6.0,6968.47,1161.41,VIP,3,1,3,7,Need Attention,1,0.93,1,High,2026-05-07 22:22:23.740018,16.16,0,0,2026-05-07
CUST00468,Amelia,Lewis,amelia.lewis467@example.com,74,Prefer not to say,Australia,City_8,Individual,2022-12-20 13:22:29,741,True,3.0,6151.55,6126.98,2050.52,4331.56,44.0,2.0,2024-02-05 23:07:58,2024-06-20 11:50:23,193.0,0.28,20536.42,10.0,13182.8,1318.28,High,2,2,2,6,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,8.3,0,0,2026-05-07
CUST00469,Linda,Gonzalez,linda.gonzalez468@example.com,53,Female,Belgium,City_20,SMB,2022-12-13 07:11:32,748,True,2.0,2907.42,2885.26,1453.71,2074.77,28.0,1.0,2024-05-13 16:46:43,2024-11-30 05:00:30,30.0,0.26,13781.93,4.0,4874.25,1218.56,High,5,1,1,7,New Customer,0,0.07,0,Low,2026-05-07 22:22:23.740018,3.89,0,0,2026-05-07
CUST00470,Barbara,Lee,barbara.lee469@example.com,62,Non-binary,Spain,City_26,Individual,2022-02-06 18:16:26,1058,True,2.0,8642.24,8612.87,4321.12,5910.41,33.0,2.0,2024-03-02 09:06:48,2024-12-10 21:02:04,19.0,0.2,31231.86,4.0,4772.09,1193.02,High,5,1,2,8,New Customer,0,0.05,0,Low,2026-05-07 22:22:23.740018,8.17,0,0,2026-05-07
CUST00471,Harper,Walker,harper.walker470@example.com,37,Female,Netherlands,City_31,Enterprise,2024-10-22 07:49:14,69,True,1.0,5225.26,5216.38,5225.26,5225.26,13.0,1.0,2024-06-07 23:02:21,2024-06-07 23:02:21,205.0,0.15,27910.54,7.0,8375.27,1196.47,High,2,1,2,5,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,75.73,0,0,2026-05-07
CUST00472,Charles,Allen,charles.allen471@example.com,18,Non-binary,Spain,City_32,Startup,2022-10-28 00:24:01,794,False,3.0,4903.19,4879.62,1634.4,3019.59,19.0,3.0,2024-03-22 01:34:48,2024-12-26 12:14:31,4.0,0.32,18971.71,7.0,6795.82,970.83,High,5,2,1,8,New Customer,0,0.06,0,Low,2026-05-07 22:22:23.740018,6.18,0,0,2026-05-07
CUST00473,Logan,Martinez,logan.martinez472@example.com,25,Female,Belgium,City_43,SMB,2023-09-11 23:53:18,475,True,7.0,25292.66,25193.1,3613.24,5925.91,124.0,5.0,2024-01-07 17:59:15,2024-09-18 03:54:08,103.0,0.6,77361.63,17.0,15968.6,939.33,VIP,3,5,5,13,Loyal,1,0.96,1,High,2026-05-07 22:22:23.740018,53.25,1,0,2026-05-07
CUST00474,Sarah,Brown,sarah.brown473@example.com,63,Prefer not to say,Netherlands,City_17,SMB,2023-05-25 22:29:33,584,False,3.0,10959.13,10921.83,3653.04,9234.48,49.0,2.0,2024-07-27 16:33:51,2024-11-13 17:54:54,47.0,0.59,76924.66,11.0,9645.33,876.85,VIP,4,2,3,9,New Customer,0,0.01,0,Low,2026-05-07 22:22:23.740018,18.77,0,0,2026-05-07
CUST00475,Lucas,Lewis,lucas.lewis474@example.com,33,Prefer not to say,Italy,City_6,Enterprise,2023-03-09 19:04:29,662,True,7.0,20891.45,20811.22,2984.49,6308.66,99.0,5.0,2024-02-04 14:51:23,2024-12-22 11:41:48,8.0,0.65,69321.63,14.0,10534.56,752.47,VIP,5,5,5,15,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,31.56,1,0,2026-05-07
CUST00476,Ethan,Miller,ethan.miller475@example.com,31,Male,Germany,City_42,Individual,2022-04-18 20:11:35,986,False,3.0,15634.87,15615.66,5211.62,5727.14,72.0,3.0,2024-05-11 00:41:13,2024-10-15 09:23:26,76.0,0.39,73477.18,11.0,10430.88,948.26,VIP,3,2,4,9,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,15.86,0,0,2026-05-07
CUST00477,Ethan,Perez,ethan.perez476@example.com,29,Prefer not to say,United States,City_35,SMB,2023-03-10 14:32:02,661,True,7.0,17545.85,17471.48,2506.55,4909.73,87.0,3.0,2024-04-01 04:52:51,2024-12-09 21:11:27,20.0,0.78,70376.21,21.0,25213.35,1200.64,VIP,5,5,4,14,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,26.54,1,0,2026-05-07
CUST00478,Jessica,Garcia,jessica.garcia477@example.com,68,Prefer not to say,Netherlands,City_25,Individual,2023-06-30 11:40:35,549,True,5.0,10936.31,10873.86,2187.26,6166.15,67.0,4.0,2024-01-18 02:23:20,2024-11-10 13:53:42,50.0,0.44,34510.83,13.0,15620.21,1201.55,VIP,4,4,3,11,Potential Loyal,0,0.03,0,Low,2026-05-07 22:22:23.740018,19.92,0,0,2026-05-07
CUST00479,Amelia,Allen,amelia.allen478@example.com,40,Prefer not to say,Germany,City_12,SMB,2024-09-23 12:10:21,98,True,1.0,424.5,424.29,424.5,424.5,6.0,1.0,2024-05-19 09:21:40,2024-05-19 09:21:40,225.0,0.14,2065.9,4.0,3343.62,835.9,Low,2,1,1,4,Lost,1,0.99,1,High,2026-05-07 22:22:23.740018,4.33,0,0,2026-05-07
CUST00480,Abigail,Lopez,abigail.lopez479@example.com,32,Prefer not to say,Australia,City_24,Startup,2024-03-02 08:01:12,303,True,5.0,17203.22,17173.98,3440.64,7672.28,86.0,3.0,2024-02-26 06:40:24,2024-12-07 05:59:36,23.0,0.49,61160.8,10.0,10608.58,1060.86,VIP,5,4,4,13,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,56.78,1,0,2026-05-07
CUST00481,Barbara,Williams,barbara.williams480@example.com,46,Male,United Kingdom,City_25,Enterprise,2023-09-13 21:05:24,473,True,7.0,33232.45,33136.13,4747.49,10472.16,94.0,6.0,2024-02-20 09:35:01,2024-10-19 03:43:52,72.0,0.68,115890.23,10.0,12679.88,1267.99,VIP,4,5,5,14,Champion,0,0.0,0,Low,2026-05-07 22:22:23.740018,70.26,1,0,2026-05-07
CUST00482,Aiden,Thomas,aiden.thomas481@example.com,51,Non-binary,France,City_24,Individual,2024-11-21 14:16:17,39,True,2.0,5384.59,5359.19,2692.3,5310.31,30.0,2.0,2024-07-09 22:54:01,2024-09-20 08:08:36,101.0,0.35,34081.65,12.0,12113.66,1009.47,High,3,1,2,6,Promising,1,0.89,1,High,2026-05-07 22:22:23.740018,138.07,0,0,2026-05-07
CUST00483,Richard,Lewis,richard.lewis482@example.com,19,Male,Spain,City_12,Enterprise,2024-04-12 23:34:17,261,True,1.0,1931.64,1926.84,1931.64,1931.64,7.0,1.0,2024-09-30 13:03:08,2024-09-30 13:03:08,91.0,0.33,23243.36,2.0,2209.61,1104.8,Medium,3,1,1,5,Promising,1,0.9,1,High,2026-05-07 22:22:23.740018,7.4,0,0,2026-05-07
CUST00484,Logan,Lewis,logan.lewis483@example.com,49,Male,Australia,City_29,Enterprise,2023-05-30 10:09:42,580,True,3.0,11245.88,11204.11,3748.63,9510.95,60.0,2.0,2024-01-12 13:24:38,2024-11-20 03:46:21,40.0,0.26,34884.53,5.0,6972.09,1394.42,VIP,4,2,3,9,New Customer,0,0.08,0,Low,2026-05-07 22:22:23.740018,19.39,0,0,2026-05-07
CUST00485,William,King,william.king484@example.com,46,Female,United Kingdom,City_3,Individual,2022-02-12 21:01:21,1051,True,1.0,2811.8,2796.01,2811.8,2811.8,17.0,1.0,2022-08-20 09:59:34,2022-08-20 09:59:34,863.0,0.04,3567.7,0.0,0.0,0.0,High,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,2.68,0,0,2026-05-07
CUST00486,Robert,King,robert.king485@example.com,39,Non-binary,Belgium,City_17,Individual,2022-06-29 04:15:07,915,True,7.0,19494.82,19428.51,2784.97,5282.07,113.0,4.0,2024-02-13 20:52:33,2024-10-06 09:40:17,85.0,0.67,66708.84,19.0,20221.46,1064.29,VIP,3,5,5,13,Loyal,0,0.0,0,Low,2026-05-07 22:22:23.740018,21.31,1,0,2026-05-07
CUST00487,Sarah,Hernandez,sarah.hernandez486@example.com,68,Female,Germany,City_29,SMB,2023-02-10 18:48:30,689,True,4.0,12576.57,12523.89,3144.14,8194.08,61.0,3.0,2024-06-06 01:41:15,2024-10-28 00:36:12,63.0,0.59,66528.23,11.0,12407.21,1127.93,VIP,4,3,3,10,Potential Loyal,0,0.01,0,Low,2026-05-07 22:22:23.740018,18.25,0,0,2026-05-07
CUST00488,Lucas,White,lucas.white487@example.com,42,Male,Sweden,Unknown,Individual,2022-10-05 09:29:26,817,True,4.0,23400.0,23346.35,5850.0,9565.17,72.0,3.0,2024-02-11 04:38:35,2024-11-27 00:51:18,33.0,0.38,79328.17,17.0,12181.18,716.54,VIP,4,3,5,12,Loyal,0,0.04,0,Low,2026-05-07 22:22:23.740018,28.64,1,0,2026-05-07
CUST00489,Olivia,White,olivia.white488@example.com,39,Prefer not to say,Italy,City_17,Enterprise,2024-06-20 21:57:14,192,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,9999.0,0.0,0.0,3.0,2656.46,885.49,No Revenue,1,1,1,3,Lost,1,1.0,1,High,2026-05-07 22:22:23.740018,0.0,0,0,2026-05-07
CUST00490,Logan,Jackson,logan.jackson489@example.com,39,Non-binary,Italy,City_15,Enterprise,2023-02-17 09:18:12,682,False,2.0,5432.08,5409.37,2716.04,4774.38,27.0,2.0,2024-05-18 06:00:51,2024-11-11 15:51:11,49.0,0.27,26319.15,9.0,6952.72,772.52,High,4,1,2,7,New Customer,0,0.12,0,Low,2026-05-07 22:22:23.740018,7.96,0,0,2026-05-07
CUST00491,Sarah,Harris,sarah.harris490@example.com,66,Prefer not to say,Netherlands,City_18,Individual,2022-03-01 10:19:54,1035,True,5.0,16068.46,16022.26,3213.69,8102.29,67.0,4.0,2024-01-30 21:12:03,2024-11-05 12:53:25,55.0,0.46,52679.53,8.0,5480.26,685.03,VIP,4,4,4,12,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,15.53,0,0,2026-05-07
CUST00492,James,Clark,james.clark491@example.com,69,Male,Germany,City_37,Individual,2022-06-18 09:32:23,926,True,6.0,34308.73,34213.02,5718.12,8156.34,147.0,4.0,2022-02-15 05:34:28,2024-03-17 23:48:53,287.0,0.17,35813.21,11.0,12661.08,1151.01,VIP,1,5,5,11,At Risk,1,0.98,1,High,2026-05-07 22:22:23.740018,37.05,1,0,2026-05-07
CUST00493,Charles,Perez,charles.perez492@example.com,59,Male,Australia,City_4,SMB,2024-07-15 17:47:18,168,True,4.0,11033.64,10980.34,2758.41,5564.35,47.0,3.0,2024-01-20 03:28:00,2024-11-22 20:15:08,37.0,0.35,35019.81,10.0,13064.09,1306.41,VIP,4,3,3,10,Potential Loyal,0,0.02,0,Low,2026-05-07 22:22:23.740018,65.68,0,0,2026-05-07
CUST00494,Karen,Brown,karen.brown493@example.com,23,Male,Sweden,City_10,SMB,2023-11-07 01:42:40,419,False,5.0,10770.7,10698.14,2154.14,6290.57,52.0,4.0,2024-04-17 20:39:58,2024-10-07 13:56:44,84.0,0.59,46069.99,14.0,13287.6,949.11,VIP,3,4,3,10,Potential Loyal,0,0.0,0,Low,2026-05-07 22:22:23.740018,25.71,0,0,2026-05-07
CUST00495,Harper,Perez,harper.perez494@example.com,32,Non-binary,United Kingdom,City_49,SMB,2023-06-22 00:08:58,557,True,5.0,28870.65,28789.66,5774.13,9752.09,96.0,4.0,2024-06-23 20:59:40,2024-12-22 13:25:24,8.0,0.81,167266.46,7.0,6778.46,968.35,VIP,5,4,5,14,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,51.83,1,0,2026-05-07
CUST00496,Barbara,Jones,barbara.jones495@example.com,71,Female,Netherlands,City_45,Enterprise,2023-05-03 06:44:16,607,True,2.0,2572.69,2537.69,1286.34,1651.3,8.0,2.0,2024-02-26 08:09:09,2024-12-17 13:20:59,13.0,0.2,9146.41,9.0,11685.71,1298.41,High,5,1,1,7,New Customer,0,0.08,0,Low,2026-05-07 22:22:23.740018,4.24,0,0,2026-05-07
CUST00497,Mason,Perez,mason.perez496@example.com,60,Female,Spain,City_43,Individual,2023-11-09 21:56:35,416,True,5.0,22680.04,22626.75,4536.01,9398.19,115.0,4.0,2024-01-18 00:41:01,2024-12-14 15:23:25,16.0,0.44,71569.58,19.0,22364.76,1177.09,VIP,5,4,5,14,Champion,0,0.01,0,Low,2026-05-07 22:22:23.740018,54.52,1,0,2026-05-07
CUST00498,Benjamin,Miller,benjamin.miller497@example.com,54,Prefer not to say,Italy,City_7,Startup,2024-07-30 17:06:14,153,True,4.0,10038.21,9987.52,2509.55,5311.14,53.0,4.0,2024-02-09 17:15:28,2024-06-22 01:26:39,191.0,0.37,33821.05,11.0,9732.13,884.74,VIP,2,3,3,8,At Risk,1,0.93,1,High,2026-05-07 22:22:23.740018,65.61,0,0,2026-05-07
CUST00499,Ethan,Harris,ethan.harris498@example.com,50,Non-binary,United States,Unknown,Individual,2024-03-05 11:14:01,300,True,7.0,13545.54,13494.46,1935.08,5819.58,87.0,5.0,2022-07-05 18:24:10,2024-01-20 08:13:50,345.0,0.23,16317.23,15.0,15873.3,1058.22,VIP,1,5,3,9,At Risk,1,1.0,1,High,2026-05-07 22:22:23.740018,45.15,0,0,2026-05-07
CUST00500,Noah,Jackson,noah.jackson499@example.com,25,Prefer not to say,Italy,Unknown,Individual,2022-06-29 15:35:14,915,False,8.0,26812.99,26719.54,3351.62,8639.69,121.0,4.0,2024-02-11 02:59:01,2024-12-04 05:21:36,26.0,0.75,90898.53,19.0,16850.97,886.89,VIP,5,5,5,15,Champion,0,0.02,0,Low,2026-05-07 22:22:23.740018,29.3,1,0,2026-05-07
